"TXNAME","GENEID"
"ENST00000530636","ENSG00000177106"
"ENST00000526198","ENSG00000177106"
"ENST00000530118","ENSG00000177106"
"ENST00000524474","ENSG00000177106"
"ENST00000531471","ENSG00000177106"
"ENST00000526651","ENSG00000177106"
"ENST00000532545","ENSG00000177106"
"ENST00000528770","ENSG00000177106"
"ENST00000530452","ENSG00000177106"
"ENST00000533816","ENSG00000177106"
"ENST00000610855","ENSG00000177106"
"ENST00000531393","ENSG00000177106"
"ENST00000527832","ENSG00000177106"
"ENST00000534679","ENSG00000177106"
"ENST00000534027","ENSG00000177106"
"ENST00000534449","ENSG00000177106"
"ENST00000524973","ENSG00000177106"
"ENST00000528070","ENSG00000177156"
"ENST00000532685","ENSG00000177156"
"ENST00000528097","ENSG00000177156"
"ENST00000530440","ENSG00000177156"
"ENST00000530119","ENSG00000177156"
"ENST00000319006","ENSG00000177156"
"ENST00000533796","ENSG00000177156"
"ENST00000530666","ENSG00000177156"
"ENST00000532202","ENSG00000177156"
"ENST00000526588","ENSG00000255284"
"ENST00000655766","ENSG00000255284"
"ENST00000530083","ENSG00000255284"
"ENST00000525941","ENSG00000255284"
"ENST00000623846","ENSG00000279672"
"ENST00000623692","ENSG00000279672"
"ENST00000533938","ENSG00000255142"
"ENST00000620120","ENSG00000274897"
"ENST00000532004","ENSG00000177600"
"ENST00000321153","ENSG00000177600"
"ENST00000530797","ENSG00000177600"
"ENST00000524867","ENSG00000177600"
"ENST00000530398","ENSG00000177600"
"ENST00000526222","ENSG00000177600"
"ENST00000525722","ENSG00000177600"
"ENST00000362915","ENSG00000199785"
"ENST00000527517","ENSG00000177600"
"ENST00000336615","ENSG00000177666"
"ENST00000525250","ENSG00000177666"
"ENST00000534561","ENSG00000177666"
"ENST00000531923","ENSG00000177666"
"ENST00000529255","ENSG00000177666"
"ENST00000526083","ENSG00000177666"
"ENST00000528315","ENSG00000177685"
"ENST00000533803","ENSG00000177685"
"ENST00000534191","ENSG00000177685"
"ENST00000527089","ENSG00000177685"
"ENST00000534606","ENSG00000177685"
"ENST00000530183","ENSG00000177685"
"ENST00000528542","ENSG00000177685"
"ENST00000525077","ENSG00000177685"
"ENST00000450448","ENSG00000177685"
"ENST00000530737","ENSG00000177685"
"ENST00000530688","ENSG00000177685"
"ENST00000527763","ENSG00000177685"
"ENST00000528694","ENSG00000177685"
"ENST00000526531","ENSG00000177685"
"ENST00000524748","ENSG00000177697"
"ENST00000642413","ENSG00000177697"
"ENST00000530155","ENSG00000177697"
"ENST00000397420","ENSG00000177697"
"ENST00000397421","ENSG00000177697"
"ENST00000322008","ENSG00000177697"
"ENST00000525718","ENSG00000177697"
"ENST00000529810","ENSG00000177697"
"ENST00000645878","ENSG00000177697"
"ENST00000526693","ENSG00000177697"
"ENST00000525333","ENSG00000177697"
"ENST00000525868","ENSG00000177697"
"ENST00000531999","ENSG00000177697"
"ENST00000532045","ENSG00000177697"
"ENST00000527341","ENSG00000177697"
"ENST00000526661","ENSG00000177697"
"ENST00000530726","ENSG00000177697"
"ENST00000528011","ENSG00000177697"
"ENST00000528867","ENSG00000177697"
"ENST00000530320","ENSG00000177697"
"ENST00000526439","ENSG00000177697"
"ENST00000532075","ENSG00000177697"
"ENST00000525181","ENSG00000177697"
"ENST00000397411","ENSG00000214063"
"ENST00000397396","ENSG00000214063"
"ENST00000397397","ENSG00000214063"
"ENST00000397408","ENSG00000214063"
"ENST00000530404","ENSG00000214063"
"ENST00000525334","ENSG00000214063"
"ENST00000397406","ENSG00000214063"
"ENST00000409543","ENSG00000214063"
"ENST00000525201","ENSG00000214063"
"ENST00000397404","ENSG00000214063"
"ENST00000526055","ENSG00000214063"
"ENST00000524895","ENSG00000214063"
"ENST00000532375","ENSG00000214063"
"ENST00000346501","ENSG00000214063"
"ENST00000464987","ENSG00000214063"
"ENST00000409531","ENSG00000214063"
"ENST00000527644","ENSG00000214063"
"ENST00000468468","ENSG00000214063"
"ENST00000529566","ENSG00000214063"
"ENST00000494815","ENSG00000214063"
"ENST00000529818","ENSG00000183020"
"ENST00000332231","ENSG00000183020"
"ENST00000529858","ENSG00000183020"
"ENST00000525796","ENSG00000183020"
"ENST00000534328","ENSG00000183020"
"ENST00000448903","ENSG00000183020"
"ENST00000528815","ENSG00000183020"
"ENST00000528195","ENSG00000183020"
"ENST00000531548","ENSG00000183020"
"ENST00000534485","ENSG00000183020"
"ENST00000527024","ENSG00000183020"
"ENST00000526753","ENSG00000183020"
"ENST00000530801","ENSG00000183020"
"ENST00000524559","ENSG00000183020"
"ENST00000410629","ENSG00000222561"
"ENST00000527917","ENSG00000183020"
"ENST00000524952","ENSG00000183020"
"ENST00000525891","ENSG00000183020"
"ENST00000529438","ENSG00000183020"
"ENST00000526401","ENSG00000183020"
"ENST00000526376","ENSG00000183020"
"ENST00000529427","ENSG00000183020"
"ENST00000531497","ENSG00000183020"
"ENST00000528816","ENSG00000183020"
"ENST00000534584","ENSG00000254872"
"ENST00000617529","ENSG00000254872"
"ENST00000361558","ENSG00000198788"
"ENST00000613187","ENSG00000198788"
"ENST00000616479","ENSG00000198788"
"ENST00000621226","ENSG00000215182"
"ENST00000654177","ENSG00000286275"
"ENST00000525715","ENSG00000117983"
"ENST00000529681","ENSG00000117983"
"ENST00000531082","ENSG00000117983"
"ENST00000619480","ENSG00000275669"
"ENST00000526859","ENSG00000117983"
"ENST00000527802","ENSG00000117983"
"ENST00000530897","ENSG00000255153"
"ENST00000650218","ENSG00000285985"
"ENST00000308219","ENSG00000174672"
"ENST00000529433","ENSG00000174672"
"ENST00000531197","ENSG00000174672"
"ENST00000528841","ENSG00000174672"
"ENST00000526678","ENSG00000174672"
"ENST00000528596","ENSG00000174672"
"ENST00000524702","ENSG00000174672"
"ENST00000528710","ENSG00000174672"
"ENST00000382179","ENSG00000174672"
"ENST00000529951","ENSG00000174672"
"ENST00000531078","ENSG00000174672"
"ENST00000544817","ENSG00000174672"
"ENST00000533606","ENSG00000174672"
"ENST00000526768","ENSG00000174672"
"ENST00000531932","ENSG00000174672"
"ENST00000524947","ENSG00000233930"
"ENST00000424148","ENSG00000233930"
"ENST00000532922","ENSG00000233930"
"ENST00000534077","ENSG00000233930"
"ENST00000659213","ENSG00000233930"
"ENST00000399676","ENSG00000185940"
"ENST00000382167","ENSG00000205866"
"ENST00000660644","ENSG00000205866"
"ENST00000538190","ENSG00000205866"
"ENST00000436539","ENSG00000227306"
"ENST00000382160","ENSG00000205864"
"ENST00000449248","ENSG00000235027"
"ENST00000658619","ENSG00000287484"
"ENST00000445859","ENSG00000230980"
"ENST00000430303","ENSG00000149043"
"ENST00000417052","ENSG00000149043"
"ENST00000479276","ENSG00000149043"
"ENST00000490707","ENSG00000149043"
"ENST00000479089","ENSG00000149043"
"ENST00000381968","ENSG00000149043"
"ENST00000464897","ENSG00000149043"
"ENST00000475245","ENSG00000149043"
"ENST00000381978","ENSG00000149043"
"ENST00000341958","ENSG00000149043"
"ENST00000424556","ENSG00000149043"
"ENST00000482118","ENSG00000149043"
"ENST00000483280","ENSG00000149043"
"ENST00000494431","ENSG00000149043"
"ENST00000381911","ENSG00000130598"
"ENST00000381906","ENSG00000130598"
"ENST00000617947","ENSG00000130598"
"ENST00000252898","ENSG00000130598"
"ENST00000381905","ENSG00000130598"
"ENST00000468473","ENSG00000130598"
"ENST00000311604","ENSG00000130592"
"ENST00000421485","ENSG00000130592"
"ENST00000446808","ENSG00000130592"
"ENST00000509204","ENSG00000249086"
"ENST00000381775","ENSG00000130592"
"ENST00000405957","ENSG00000130592"
"ENST00000451814","ENSG00000130592"
"ENST00000457279","ENSG00000130592"
"ENST00000429923","ENSG00000130592"
"ENST00000418975","ENSG00000130592"
"ENST00000406638","ENSG00000130592"
"ENST00000612798","ENSG00000130592"
"ENST00000417766","ENSG00000130592"
"ENST00000472974","ENSG00000130592"
"ENST00000432093","ENSG00000130592"
"ENST00000610912","ENSG00000284594"
"ENST00000485341","ENSG00000130592"
"ENST00000484895","ENSG00000130592"
"ENST00000464670","ENSG00000130592"
"ENST00000455671","ENSG00000229671"
"ENST00000660469","ENSG00000229671"
"ENST00000278317","ENSG00000130595"
"ENST00000453458","ENSG00000130595"
"ENST00000381557","ENSG00000130595"
"ENST00000381579","ENSG00000130595"
"ENST00000381589","ENSG00000130595"
"ENST00000381563","ENSG00000130595"
"ENST00000344578","ENSG00000130595"
"ENST00000381558","ENSG00000130595"
"ENST00000641119","ENSG00000130595"
"ENST00000641225","ENSG00000130595"
"ENST00000641787","ENSG00000130595"
"ENST00000397301","ENSG00000130595"
"ENST00000397304","ENSG00000130595"
"ENST00000446240","ENSG00000130595"
"ENST00000492075","ENSG00000130595"
"ENST00000639560","ENSG00000130595"
"ENST00000493234","ENSG00000130595"
"ENST00000473100","ENSG00000130595"
"ENST00000381519","ENSG00000214026"
"ENST00000397298","ENSG00000214026"
"ENST00000397297","ENSG00000214026"
"ENST00000381514","ENSG00000214026"
"ENST00000397294","ENSG00000214026"
"ENST00000462288","ENSG00000214026"
"ENST00000486931","ENSG00000214026"
"ENST00000429295","ENSG00000214026"
"ENST00000466346","ENSG00000214026"
"ENST00000484918","ENSG00000214026"
"ENST00000418612","ENSG00000232987"
"ENST00000617997","ENSG00000275266"
"ENST00000620857","ENSG00000274866"
"ENST00000445504","ENSG00000099869"
"ENST00000381361","ENSG00000099869"
"ENST00000381363","ENSG00000099869"
"ENST00000584128","ENSG00000265258"
"ENST00000437313","ENSG00000064201"
"ENST00000461200","ENSG00000064201"
"ENST00000182290","ENSG00000064201"
"ENST00000446063","ENSG00000064201"
"ENST00000612299","ENSG00000064201"
"ENST00000493924","ENSG00000064201"
"ENST00000484104","ENSG00000064201"
"ENST00000479508","ENSG00000064201"
"ENST00000498313","ENSG00000064201"
"ENST00000483227","ENSG00000064201"
"ENST00000381121","ENSG00000064201"
"ENST00000493948","ENSG00000064201"
"ENST00000339046","ENSG00000064201"
"ENST00000451520","ENSG00000064201"
"ENST00000381117","ENSG00000064201"
"ENST00000484523","ENSG00000064201"
"ENST00000486011","ENSG00000064201"
"ENST00000384578","ENSG00000207308"
"ENST00000362680","ENSG00000199550"
"ENST00000475945","ENSG00000110651"
"ENST00000530648","ENSG00000110651"
"ENST00000263645","ENSG00000110651"
"ENST00000533417","ENSG00000110651"
"ENST00000492627","ENSG00000110651"
"ENST00000527343","ENSG00000110651"
"ENST00000464784","ENSG00000110651"
"ENST00000493525","ENSG00000110651"
"ENST00000381036","ENSG00000110651"
"ENST00000492252","ENSG00000110651"
"ENST00000526072","ENSG00000110651"
"ENST00000524805","ENSG00000110651"
"ENST00000530239","ENSG00000110651"
"ENST00000531840","ENSG00000110651"
"ENST00000481687","ENSG00000110651"
"ENST00000468153","ENSG00000110651"
"ENST00000481386","ENSG00000110651"
"ENST00000380996","ENSG00000184281"
"ENST00000380992","ENSG00000184281"
"ENST00000333256","ENSG00000184281"
"ENST00000437110","ENSG00000184281"
"ENST00000435795","ENSG00000184281"
"ENST00000485682","ENSG00000184281"
"ENST00000440813","ENSG00000184281"
"ENST00000496468","ENSG00000184281"
"ENST00000451491","ENSG00000184281"
"ENST00000467308","ENSG00000184281"
"ENST00000433035","ENSG00000230483"
"ENST00000496887","ENSG00000053918"
"ENST00000155840","ENSG00000053918"
"ENST00000345015","ENSG00000053918"
"ENST00000646564","ENSG00000053918"
"ENST00000335475","ENSG00000053918"
"ENST00000380776","ENSG00000053918"
"ENST00000622358","ENSG00000275666"
"ENST00000619507","ENSG00000276105"
"ENST00000616504","ENSG00000276494"
"ENST00000621902","ENSG00000276015"
"ENST00000448769","ENSG00000236041"
"ENST00000526095","ENSG00000053918"
"ENST00000441418","ENSG00000237941"
"ENST00000616619","ENSG00000274740"
"ENST00000347936","ENSG00000110628"
"ENST00000649076","ENSG00000110628"
"ENST00000449793","ENSG00000110628"
"ENST00000380574","ENSG00000110628"
"ENST00000485423","ENSG00000110628"
"ENST00000492567","ENSG00000110628"
"ENST00000498244","ENSG00000110628"
"ENST00000467719","ENSG00000110628"
"ENST00000463571","ENSG00000110628"
"ENST00000498209","ENSG00000110628"
"ENST00000441077","ENSG00000110628"
"ENST00000449603","ENSG00000110628"
"ENST00000495518","ENSG00000110628"
"ENST00000332881","ENSG00000183562"
"ENST00000630527","ENSG00000247473"
"ENST00000499962","ENSG00000247473"
"ENST00000648498","ENSG00000285644"
"ENST00000455154","ENSG00000234791"
"ENST00000434798","ENSG00000236301"
"ENST00000531711","ENSG00000236301"
"ENST00000420873","ENSG00000236301"
"ENST00000418995","ENSG00000224513"
"ENST00000449019","ENSG00000236987"
"ENST00000433858","ENSG00000232390"
"ENST00000526922","ENSG00000254592"
"ENST00000529482","ENSG00000223756"
"ENST00000526284","ENSG00000223756"
"ENST00000530366","ENSG00000223756"
"ENST00000526488","ENSG00000223756"
"ENST00000533775","ENSG00000223756"
"ENST00000450217","ENSG00000223756"
"ENST00000534291","ENSG00000254757"
"ENST00000656923","ENSG00000287312"
"ENST00000531775","ENSG00000255522"
"ENST00000417526","ENSG00000223688"
"ENST00000451043","ENSG00000182048"
"ENST00000526541","ENSG00000182048"
"ENST00000529556","ENSG00000129744"
"ENST00000250693","ENSG00000129744"
"ENST00000459175","ENSG00000238304"
"ENST00000528216","ENSG00000148985"
"ENST00000396986","ENSG00000148985"
"ENST00000300730","ENSG00000148985"
"ENST00000532535","ENSG00000148985"
"ENST00000396993","ENSG00000148985"
"ENST00000465237","ENSG00000148985"
"ENST00000477358","ENSG00000148985"
"ENST00000532523","ENSG00000148985"
"ENST00000459679","ENSG00000148985"
"ENST00000464229","ENSG00000148985"
"ENST00000464261","ENSG00000148985"
"ENST00000490830","ENSG00000148985"
"ENST00000464906","ENSG00000148985"
"ENST00000524661","ENSG00000148985"
"ENST00000485602","ENSG00000148985"
"ENST00000475884","ENSG00000148985"
"ENST00000489571","ENSG00000148985"
"ENST00000464441","ENSG00000148985"
"ENST00000532017","ENSG00000148985"
"ENST00000465307","ENSG00000148985"
"ENST00000493547","ENSG00000148985"
"ENST00000495026","ENSG00000148985"
"ENST00000534498","ENSG00000148985"
"ENST00000396991","ENSG00000148985"
"ENST00000278243","ENSG00000148985"
"ENST00000525937","ENSG00000148985"
"ENST00000478773","ENSG00000148985"
"ENST00000483829","ENSG00000148985"
"ENST00000487112","ENSG00000148985"
"ENST00000463452","ENSG00000148985"
"ENST00000479072","ENSG00000148985"
"ENST00000496834","ENSG00000148985"
"ENST00000469307","ENSG00000148985"
"ENST00000464590","ENSG00000148985"
"ENST00000529944","ENSG00000148985"
"ENST00000527810","ENSG00000148985"
"ENST00000528526","ENSG00000148985"
"ENST00000525403","ENSG00000167323"
"ENST00000430222","ENSG00000229368"
"ENST00000300737","ENSG00000167323"
"ENST00000616714","ENSG00000167323"
"ENST00000583618","ENSG00000284525"
"ENST00000527651","ENSG00000167323"
"ENST00000532610","ENSG00000167323"
"ENST00000532919","ENSG00000167323"
"ENST00000530554","ENSG00000167323"
"ENST00000524822","ENSG00000167323"
"ENST00000525055","ENSG00000167323"
"ENST00000528656","ENSG00000167323"
"ENST00000384249","ENSG00000206976"
"ENST00000532990","ENSG00000167323"
"ENST00000529141","ENSG00000255232"
"ENST00000526771","ENSG00000167323"
"ENST00000527484","ENSG00000167323"
"ENST00000489592","ENSG00000240385"
"ENST00000533445","ENSG00000167323"
"ENST00000533977","ENSG00000167323"
"ENST00000526596","ENSG00000167323"
"ENST00000533343","ENSG00000167323"
"ENST00000531332","ENSG00000167323"
"ENST00000526156","ENSG00000167323"
"ENST00000534707","ENSG00000167323"
"ENST00000532710","ENSG00000167325"
"ENST00000532170","ENSG00000167325"
"ENST00000300738","ENSG00000167325"
"ENST00000526865","ENSG00000167325"
"ENST00000533349","ENSG00000167325"
"ENST00000526350","ENSG00000167325"
"ENST00000530368","ENSG00000167325"
"ENST00000528442","ENSG00000167325"
"ENST00000534285","ENSG00000167325"
"ENST00000533495","ENSG00000167325"
"ENST00000526304","ENSG00000167325"
"ENST00000528470","ENSG00000167325"
"ENST00000531591","ENSG00000167325"
"ENST00000529109","ENSG00000167325"
"ENST00000667222","ENSG00000254480"
"ENST00000525365","ENSG00000254480"
"ENST00000639584","ENSG00000284018"
"ENST00000532644","ENSG00000236175"
"ENST00000640302","ENSG00000284546"
"ENST00000314715","ENSG00000175800"
"ENST00000641797","ENSG00000225101"
"ENST00000435309","ENSG00000237272"
"ENST00000325719","ENSG00000181963"
"ENST00000531655","ENSG00000225101"
"ENST00000641528","ENSG00000196778"
"ENST00000642020","ENSG00000196778"
"ENST00000307632","ENSG00000196778"
"ENST00000360213","ENSG00000197790"
"ENST00000641896","ENSG00000226288"
"ENST00000312614","ENSG00000226288"
"ENST00000641486","ENSG00000226288"
"ENST00000530443","ENSG00000232268"
"ENST00000450052","ENSG00000232268"
"ENST00000641817","ENSG00000197428"
"ENST00000357605","ENSG00000197428"
"ENST00000530215","ENSG00000180785"
"ENST00000396952","ENSG00000180785"
"ENST00000477339","ENSG00000167346"
"ENST00000609912","ENSG00000272634"
"ENST00000641454","ENSG00000272634"
"ENST00000608157","ENSG00000272664"
"ENST00000365110","ENSG00000201980"
"ENST00000380390","ENSG00000167346"
"ENST00000433299","ENSG00000176951"
"ENST00000641672","ENSG00000176925"
"ENST00000322110","ENSG00000176925"
"ENST00000641606","ENSG00000197984"
"ENST00000421277","ENSG00000197984"
"ENST00000641424","ENSG00000198217"
"ENST00000413036","ENSG00000198217"
"ENST00000380378","ENSG00000176900"
"ENST00000322049","ENSG00000176900"
"ENST00000641490","ENSG00000176895"
"ENST00000359350","ENSG00000176895"
"ENST00000300762","ENSG00000167346"
"ENST00000641624","ENSG00000176798"
"ENST00000641819","ENSG00000176798"
"ENST00000642056","ENSG00000176798"
"ENST00000321543","ENSG00000176798"
"ENST00000447547","ENSG00000224300"
"ENST00000427973","ENSG00000230261"
"ENST00000380370","ENSG00000205495"
"ENST00000445557","ENSG00000273085"
"ENST00000452083","ENSG00000226157"
"ENST00000450596","ENSG00000203560"
"ENST00000418080","ENSG00000224091"
"ENST00000380219","ENSG00000176239"
"ENST00000450768","ENSG00000230087"
"ENST00000445629","ENSG00000236248"
"ENST00000641529","ENSG00000184698"
"ENST00000642046","ENSG00000184698"
"ENST00000328611","ENSG00000184698"
"ENST00000332043","ENSG00000184321"
"ENST00000300778","ENSG00000167360"
"ENST00000641930","ENSG00000187918"
"ENST00000341449","ENSG00000187918"
"ENST00000322641","ENSG00000181609"
"ENST00000641118","ENSG00000231049"
"ENST00000641694","ENSG00000231049"
"ENST00000641744","ENSG00000231049"
"ENST00000435337","ENSG00000231049"
"ENST00000345043","ENSG00000187747"
"ENST00000278302","ENSG00000121236"
"ENST00000424369","ENSG00000121236"
"ENST00000507320","ENSG00000121236"
"ENST00000380107","ENSG00000121236"
"ENST00000380097","ENSG00000121236"
"ENST00000511284","ENSG00000121236"
"ENST00000354852","ENSG00000258588"
"ENST00000445329","ENSG00000121236"
"ENST00000515022","ENSG00000121236"
"ENST00000506134","ENSG00000121236"
"ENST00000621176","ENSG00000121236"
"ENST00000469187","ENSG00000121236"
"ENST00000481603","ENSG00000121236"
"ENST00000514226","ENSG00000258659"
"ENST00000429814","ENSG00000258659"
"ENST00000491385","ENSG00000258659"
"ENST00000495668","ENSG00000258659"
"ENST00000425490","ENSG00000132274"
"ENST00000379965","ENSG00000132274"
